Date,Open,High,Low,Close,Volume,Adj Close
2001-06-06,0.5134,0.5134,0.5134,0.5134,0,0.5134
2001-06-07,0.5195,0.5195,0.5195,0.5195,0,0.5195
2001-06-08,0.5235,0.5235,0.5235,0.5235,0,0.5235
2001-06-11,0.5224,0.5224,0.5224,0.5224,0,0.5224
2001-06-12,0.5239,0.5239,0.5239,0.5239,0,0.5239
2001-06-13,0.5282,0.5282,0.5282,0.5282,0,0.5282
2001-06-14,0.5281,0.5281,0.5281,0.5281,0,0.5281
2001-06-15,0.5281,0.5281,0.5281,0.5281,0,0.5281
2001-06-18,0.5231,0.5231,0.5231,0.5231,0,0.5231
2001-06-19,0.5203,0.5203,0.5203,0.5203,0,0.5203
2001-06-20,0.5183,0.5183,0.5183,0.5183,0,0.5183
2001-06-21,0.5173,0.5173,0.5173,0.5173,0,0.5173
2001-06-22,0.5171,0.5171,0.5171,0.5171,0,0.5171
2001-06-25,0.5162,0.5162,0.5162,0.5162,0,0.5162
2001-06-26,0.5189,0.5189,0.5189,0.5189,0,0.5189
2001-06-27,0.5176,0.5176,0.5176,0.5176,0,0.5176
2001-06-28,0.511,0.511,0.511,0.511,0,0.511
2001-06-29,0.5082,0.5082,0.5082,0.5082,0,0.5082
2001-07-02,0.5101,0.5101,0.5101,0.5101,0,0.5101
2001-07-03,0.5152,0.5152,0.5152,0.5152,0,0.5152
2001-07-04,0.5189,0.5189,0.5189,0.5189,0,0.5189
2001-07-05,0.5169,0.5169,0.5169,0.5169,0,0.5169
2001-07-06,0.5075,0.5075,0.5075,0.5075,0,0.5075
2001-07-09,0.5077,0.5077,0.5077,0.5077,0,0.5077
2001-07-10,0.5107,0.5107,0.5107,0.5107,0,0.5107
2001-07-11,0.5064,0.5064,0.5064,0.5064,0,0.5064
2001-07-12,0.504,0.504,0.504,0.504,0,0.504
2001-07-13,0.5078,0.5078,0.5078,0.5078,0,0.5078
2001-07-16,0.5101,0.5101,0.5101,0.5101,0,0.5101
2001-07-17,0.5059,0.5059,0.5059,0.5059,0,0.5059
2001-07-18,0.5143,0.5143,0.5143,0.5143,0,0.5143
2001-07-19,0.5129,0.5129,0.5129,0.5129,0,0.5129
2001-07-20,0.5062,0.5062,0.5062,0.5062,0,0.5062
2001-07-23,0.5076,0.5076,0.5076,0.5076,0,0.5076
2001-07-24,0.5077,0.5077,0.5077,0.5077,0,0.5077
2001-07-25,0.508,0.508,0.508,0.508,0,0.508
2001-07-26,0.5085,0.5085,0.5085,0.5085,0,0.5085
2001-07-27,0.5049,0.5049,0.5049,0.5049,0,0.5049
2001-07-30,0.5055,0.5055,0.5055,0.5055,0,0.5055
2001-07-31,0.5073,0.5073,0.5073,0.5073,0,0.5073
2001-08-01,0.5155,0.5155,0.5155,0.5155,0,0.5155
2001-08-02,0.5201,0.5201,0.5201,0.5201,0,0.5201
2001-08-03,0.5185,0.5185,0.5185,0.5185,0,0.5185
2001-08-06,0.5173,0.5173,0.5173,0.5173,0,0.5173
2001-08-07,0.5155,0.5155,0.5155,0.5155,0,0.5155
2001-08-08,0.5173,0.5173,0.5173,0.5173,0,0.5173
2001-08-09,0.5131,0.5131,0.5131,0.5131,0,0.5131
2001-08-10,0.5146,0.5146,0.5146,0.5146,0,0.5146
2001-08-13,0.5172,0.5172,0.5172,0.5172,0,0.5172
2001-08-14,0.5165,0.5165,0.5165,0.5165,0,0.5165
2001-08-15,0.5268,0.5268,0.5268,0.5268,0,0.5268
2001-08-16,0.5275,0.5275,0.5275,0.5275,0,0.5275
2001-08-17,0.5353,0.5353,0.5353,0.5353,0,0.5353
2001-08-20,0.5314,0.5314,0.5314,0.5314,0,0.5314
2001-08-21,0.5313,0.5313,0.5313,0.5313,0,0.5313
2001-08-22,0.5368,0.5368,0.5368,0.5368,0,0.5368
2001-08-23,0.532,0.532,0.532,0.532,0,0.532
2001-08-24,0.5298,0.5298,0.5298,0.5298,0,0.5298
2001-08-28,0.528,0.528,0.528,0.528,0,0.528
2001-08-29,0.5292,0.5292,0.5292,0.5292,0,0.5292
2001-08-30,0.5314,0.5314,0.5314,0.5314,0,0.5314
2001-08-31,0.5035,0.5035,0.5035,0.5035,0,0.5035
2001-09-03,0.5267,0.5267,0.5267,0.5267,0,0.5267
2001-09-04,0.5219,0.5219,0.5219,0.5219,0,0.5219
2001-09-05,0.5203,0.5203,0.5203,0.5203,0,0.5203
2001-09-06,0.5217,0.5217,0.5217,0.5217,0,0.5217
2001-09-07,0.5191,0.5191,0.5191,0.5191,0,0.5191
2001-09-10,0.5121,0.5121,0.5121,0.5121,0,0.5121
2001-09-11,0.5204,0.5204,0.5204,0.5204,0,0.5204
2001-09-12,0.5171,0.5171,0.5171,0.5171,0,0.5171
2001-09-13,0.515,0.515,0.515,0.515,0,0.515
2001-09-14,0.5149,0.5149,0.5149,0.5149,0,0.5149
2001-09-17,0.504,0.504,0.504,0.504,0,0.504
2001-09-18,0.4957,0.4957,0.4957,0.4957,0,0.4957
2001-09-19,0.4942,0.4942,0.4942,0.4942,0,0.4942
2001-09-20,0.4936,0.4936,0.4936,0.4936,0,0.4936
2001-09-21,0.4858,0.4858,0.4858,0.4858,0,0.4858
2001-09-24,0.4912,0.4912,0.4912,0.4912,0,0.4912
2001-09-25,0.4946,0.4946,0.4946,0.4946,0,0.4946
2001-09-26,0.4897,0.4897,0.4897,0.4897,0,0.4897
2001-09-27,0.4873,0.4873,0.4873,0.4873,0,0.4873
2001-09-28,0.4929,0.4929,0.4929,0.4929,0,0.4929
2001-10-01,0.4927,0.4927,0.4927,0.4927,0,0.4927
2001-10-02,0.4946,0.4946,0.4946,0.4946,0,0.4946
2001-10-03,0.497,0.497,0.497,0.497,0,0.497
2001-10-04,0.4974,0.4974,0.4974,0.4974,0,0.4974
2001-10-05,0.5061,0.5061,0.5061,0.5061,0,0.5061
2001-10-08,0.5073,0.5073,0.5073,0.5073,0,0.5073
2001-10-09,0.502,0.502,0.502,0.502,0,0.502
2001-10-10,0.5019,0.5019,0.5019,0.5019,0,0.5019
2001-10-11,0.4987,0.4987,0.4987,0.4987,0,0.4987
2001-10-12,0.5006,0.5006,0.5006,0.5006,0,0.5006
2001-10-15,0.5133,0.5133,0.5133,0.5133,0,0.5133
2001-10-16,0.5137,0.5137,0.5137,0.5137,0,0.5137
2001-10-17,0.5138,0.5138,0.5138,0.5138,0,0.5138
2001-10-18,0.5099,0.5099,0.5099,0.5099,0,0.5099
2001-10-19,0.5074,0.5074,0.5074,0.5074,0,0.5074
2001-10-22,0.5085,0.5085,0.5085,0.5085,0,0.5085
2001-10-23,0.5085,0.5085,0.5085,0.5085,0,0.5085
2001-10-24,0.5084,0.5084,0.5084,0.5084,0,0.5084
2001-10-25,0.5062,0.5062,0.5062,0.5062,0,0.5062
2001-10-26,0.5015,0.5015,0.5015,0.5015,0,0.5015
2001-10-29,0.5056,0.5056,0.5056,0.5056,0,0.5056
2001-10-30,0.5068,0.5068,0.5068,0.5068,0,0.5068
2001-10-31,0.5046,0.5046,0.5046,0.5046,0,0.5046
2001-11-01,0.5096,0.5096,0.5096,0.5096,0,0.5096
2001-11-02,0.5072,0.5072,0.5072,0.5072,0,0.5072
2001-11-05,0.508,0.508,0.508,0.508,0,0.508
2001-11-06,0.5126,0.5126,0.5126,0.5126,0,0.5126
2001-11-07,0.5154,0.5154,0.5154,0.5154,0,0.5154
2001-11-08,0.5147,0.5147,0.5147,0.5147,0,0.5147
2001-11-09,0.5134,0.5134,0.5134,0.5134,0,0.5134
2001-11-12,0.519,0.519,0.519,0.519,0,0.519
2001-11-13,0.5194,0.5194,0.5194,0.5194,0,0.5194
2001-11-14,0.5193,0.5193,0.5193,0.5193,0,0.5193
2001-11-15,0.5178,0.5178,0.5178,0.5178,0,0.5178
2001-11-16,0.5213,0.5213,0.5213,0.5213,0,0.5213
2001-11-19,0.5208,0.5208,0.5208,0.5208,0,0.5208
2001-11-20,0.5195,0.5195,0.5195,0.5195,0,0.5195
2001-11-21,0.5167,0.5167,0.5167,0.5167,0,0.5167
2001-11-22,0.5162,0.5162,0.5162,0.5162,0,0.5162
2001-11-23,0.5174,0.5174,0.5174,0.5174,0,0.5174
2001-11-26,0.5177,0.5177,0.5177,0.5177,0,0.5177
2001-11-27,0.5234,0.5234,0.5234,0.5234,0,0.5234
2001-11-28,0.5201,0.5201,0.5201,0.5201,0,0.5201
2001-11-29,0.5178,0.5178,0.5178,0.5178,0,0.5178
2001-11-30,0.5201,0.5201,0.5201,0.5201,0,0.5201
2001-12-03,0.5182,0.5182,0.5182,0.5182,0,0.5182
2001-12-04,0.5155,0.5155,0.5155,0.5155,0,0.5155
2001-12-05,0.5165,0.5165,0.5165,0.5165,0,0.5165
2001-12-06,0.5189,0.5189,0.5189,0.5189,0,0.5189
2001-12-07,0.5163,0.5163,0.5163,0.5163,0,0.5163
2001-12-10,0.5146,0.5146,0.5146,0.5146,0,0.5146
2001-12-11,0.5145,0.5145,0.5145,0.5145,0,0.5145
